고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자,변동순번,입력구분,원천시도시군구코드
5011025025109210026,5011025025,제주특별자치도 제주시 한림읍 금악리,921-26,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998485,U,50110
5011025025109210026,5011025025,제주특별자치도 제주시 한림읍 금악리,921-26,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998481,I,50110
5011025025109210025,5011025025,제주특별자치도 제주시 한림읍 금악리,921-25,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998479,U,50110
5011025025109210025,5011025025,제주특별자치도 제주시 한림읍 금악리,921-25,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998475,I,50110
5011025025109210024,5011025025,제주특별자치도 제주시 한림읍 금악리,921-24,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998473,U,50110
5011025025109210024,5011025025,제주특별자치도 제주시 한림읍 금악리,921-24,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998469,I,50110
5011025025109210023,5011025025,제주특별자치도 제주시 한림읍 금악리,921-23,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998467,U,50110
5011025025109210023,5011025025,제주특별자치도 제주시 한림읍 금악리,921-23,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998463,I,50110
5011025025109210022,5011025025,제주특별자치도 제주시 한림읍 금악리,921-22,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998461,U,50110
5011025025109210022,5011025025,제주특별자치도 제주시 한림읍 금악리,921-22,1,토지대장,05,임야,100.0,07,종중,0,12,1:1200,2025-07-01,186998457,I,50110
5011025025109210007,5011025025,제주특별자치도 제주시 한림읍 금악리,921-7,1,토지대장,05,임야,175.0,07,종중,0,12,1:1200,2025-07-01,186998440,U,50110
4678025333114930002,4678025333,전라남도 보성군 벌교읍 영등리,1493-2,1,토지대장,02,답,5377.4,06,법인,0,00,수치,2025-07-01,109538317,U,46780
4678025333114930001,4678025333,전라남도 보성군 벌교읍 영등리,1493-1,1,토지대장,02,답,5682.0,06,법인,0,00,수치,2025-07-01,109538305,U,46780
5011013800101360007,5011013800,제주특별자치도 제주시 도평동,136-7,1,토지대장,12,주유소용지,331.0,06,법인,0,12,1:1200,2025-07-01,186998410,U,50110
5011013800101360007,5011013800,제주특별자치도 제주시 도평동,136-7,1,토지대장,12,주유소용지,331.0,06,법인,0,12,1:1200,2025-07-01,186998405,I,50110
5011013800101360000,5011013800,제주특별자치도 제주시 도평동,136,1,토지대장,12,주유소용지,3131.0,06,법인,0,12,1:1200,2025-07-01,186998398,U,50110
5011012000135230001,5011012000,제주특별자치도 제주시 오라이동,3523-1,1,토지대장,05,임야,1065.0,01,개인,1,12,1:1200,2025-07-01,186998374,U,50110
5011012000135230001,5011012000,제주특별자치도 제주시 오라이동,3523-1,1,토지대장,05,임야,1065.0,01,개인,1,12,1:1200,2025-07-01,186998368,I,50110
5011012000135230000,5011012000,제주특별자치도 제주시 오라이동,3523,1,토지대장,05,임야,8191.0,01,개인,1,12,1:1200,2025-07-01,186998361,U,50110
5011012000135210001,5011012000,제주특별자치도 제주시 오라이동,3521-1,1,토지대장,05,임야,355.0,01,개인,1,12,1:1200,2025-07-01,186998318,U,50110
5011012000135210001,5011012000,제주특별자치도 제주시 오라이동,3521-1,1,토지대장,05,임야,355.0,01,개인,1,12,1:1200,2025-07-01,186998312,I,50110
5011012000135210000,5011012000,제주특별자치도 제주시 오라이동,3521,1,토지대장,05,임야,3814.0,01,개인,1,12,1:1200,2025-07-01,186998305,U,50110
4380035027102900005,4380035027,충청북도 단양군 적성면 기동리,290-5,1,토지대장,02,답,254.0,01,개인,0,12,1:1200,2025-07-01,53808976,U,43800
4380035027103280002,4380035027,충청북도 단양군 적성면 기동리,328-2,1,토지대장,01,전,887.0,01,개인,0,12,1:1200,2025-07-01,53808965,U,43800
2914011700107390003,2914011700,광주광역시 서구 덕흥동,739-3,1,토지대장,01,전,63.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024649,U,29140
2914011700107430002,2914011700,광주광역시 서구 덕흥동,743-2,1,토지대장,05,임야,10.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024643,U,29140
2914011600107140001,2914011600,광주광역시 서구 유촌동,714-1,1,토지대장,01,전,56.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024637,U,29140
2914011700107400003,2914011700,광주광역시 서구 덕흥동,740-3,1,토지대장,01,전,63.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024631,U,29140
2914011700100390005,2914011700,광주광역시 서구 덕흥동,39-5,1,토지대장,02,답,835.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024625,U,29140
2914011700100370012,2914011700,광주광역시 서구 덕흥동,37-12,1,토지대장,02,답,327.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024619,U,29140
2914011700100370011,2914011700,광주광역시 서구 덕흥동,37-11,1,토지대장,02,답,364.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024613,U,29140
2914011700100390005,2914011700,광주광역시 서구 덕흥동,39-5,1,토지대장,02,답,835.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024607,U,29140
2914011700100370012,2914011700,광주광역시 서구 덕흥동,37-12,1,토지대장,02,답,327.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024598,U,29140
2914011700100370011,2914011700,광주광역시 서구 덕흥동,37-11,1,토지대장,02,답,364.0,04,"시, 도유지",0,12,1:1200,2025-07-01,55024592,U,29140
3017012600104650008,3017012600,대전광역시 서구 봉곡동,465-8,1,토지대장,08,대,640.0,01,개인,0,12,1:1200,2025-07-01,76676428,U,30170
3017012600200010019,3017012600,대전광역시 서구 봉곡동,1-19,2,임야대장,05,임야,642.0,01,개인,0,60,1:6000,2025-07-01,76676420,U,30170
2871031021102260019,2871031021,인천광역시 강화군 선원면 금월리,226-19,1,토지대장,01,전,417.0,01,개인,0,12,1:1200,2025-07-01,98908873,U,28710
2871032022107800000,2871032022,인천광역시 강화군 불은면 고능리,780,1,토지대장,01,전,397.0,01,개인,0,12,1:1200,2025-07-01,98908869,U,28710
2871032022107780029,2871032022,인천광역시 강화군 불은면 고능리,778-29,1,토지대장,05,임야,810.0,01,개인,0,12,1:1200,2025-07-01,98908841,U,28710
2871032022107790010,2871032022,인천광역시 강화군 불은면 고능리,779-10,1,토지대장,05,임야,50.0,01,개인,0,12,1:1200,2025-07-01,98908825,U,28710
2871032022107790001,2871032022,인천광역시 강화군 불은면 고능리,779-1,1,토지대장,01,전,776.0,01,개인,0,12,1:1200,2025-07-01,98908810,U,28710
2871033022100820027,2871033022,인천광역시 강화군 길상면 선두리,82-27,1,토지대장,02,답,90.0,01,개인,0,12,1:1200,2025-07-01,98908783,U,28710
2871033022100820026,2871033022,인천광역시 강화군 길상면 선두리,82-26,1,토지대장,02,답,2610.0,01,개인,0,12,1:1200,2025-07-01,98908774,U,28710
2871033022100820023,2871033022,인천광역시 강화군 길상면 선두리,82-23,1,토지대장,14,도로,56.0,01,개인,0,12,1:1200,2025-07-01,98908753,U,28710
2871033022100820003,2871033022,인천광역시 강화군 길상면 선두리,82-3,1,토지대장,08,대,443.0,01,개인,0,12,1:1200,2025-07-01,98908740,U,28710
5214040021104940011,5214040021,전북특별자치도 익산시 금마면 동고도리,494-11,1,토지대장,08,대,405.0,01,개인,0,12,1:1200,2025-07-01,139591924,U,52140
5214031024103020017,5214031024,전북특별자치도 익산시 오산면 오산리,302-17,1,토지대장,01,전,351.0,01,개인,1,12,1:1200,2025-07-01,139591904,U,52140
5214031024103020017,5214031024,전북특별자치도 익산시 오산면 오산리,302-17,1,토지대장,01,전,351.0,01,개인,1,12,1:1200,2025-07-01,139591898,I,52140
5214031024103020012,5214031024,전북특별자치도 익산시 오산면 오산리,302-12,1,토지대장,01,전,774.0,01,개인,1,12,1:1200,2025-07-01,139591891,U,52140
3120010700100620001,3120010700,울산광역시 북구 상안동,62-1,1,토지대장,02,답,2208.0,01,개인,0,12,1:1200,2025-07-01,52049104,U,31200
5214043025103250000,5214043025,전북특별자치도 익산시 삼기면 기산리,325,1,토지대장,14,도로,15569.0,05,군유지,0,12,1:1200,2025-07-01,139591789,U,52140
5214043024106220028,5214043024,전북특별자치도 익산시 삼기면 연동리,622-28,1,토지대장,14,도로,1339.0,05,군유지,0,12,1:1200,2025-07-01,139591786,U,52140
4373025038102290023,4373025038,충청북도 옥천군 옥천읍 삼양리,229-23,1,토지대장,18,구거,51.0,01,개인,0,12,1:1200,2025-07-01,103101029,U,43730
4874040026103930001,4874040026,경상남도 창녕군 도천면 논리,393-1,1,토지대장,01,전,534.0,01,개인,0,12,1:1200,2025-07-01,96081060,U,48740
5123025030102910001,5123025030,강원특별자치도 삼척시 도계읍 도계리,291-1,1,토지대장,08,대,354.0,06,법인,0,12,1:1200,2025-07-01,66373559,U,51230
4728034021101620001,4728034021,경상북도 문경시 산북면 서중리,162-1,1,토지대장,08,대,376.0,09,기타단체,0,12,1:1200,2025-07-01,83020052,U,47280
5123025030102910001,5123025030,강원특별자치도 삼척시 도계읍 도계리,291-1,1,토지대장,08,대,354.0,06,법인,0,12,1:1200,2025-07-01,66373452,U,51230
5123025030102850000,5123025030,강원특별자치도 삼척시 도계읍 도계리,285,1,토지대장,10,학교용지,127.0,06,법인,0,12,1:1200,2025-07-01,66373397,U,51230
4691040044103260001,4691040044,전라남도 신안군 안좌면 읍동리,326-1,1,토지대장,01,전,210.0,01,개인,0,12,1:1200,2025-07-01,72651594,U,46910
4691040044200460001,4691040044,전라남도 신안군 안좌면 읍동리,46-1,2,임야대장,05,임야,210.0,01,개인,0,60,1:6000,2025-07-01,72651538,U,46910
4691040044200460001,4691040044,전라남도 신안군 안좌면 읍동리,46-1,2,임야대장,05,임야,210.0,01,개인,0,60,1:6000,2025-07-01,72651522,U,46910
4691025322100450018,4691025322,전라남도 신안군 압해읍 가룡리,45-18,1,토지대장,02,답,214.0,05,군유지,0,12,1:1200,2025-07-01,72651462,U,46910
4691025322100450018,4691025322,전라남도 신안군 압해읍 가룡리,45-18,1,토지대장,02,답,214.0,05,군유지,0,12,1:1200,2025-07-01,72651419,U,46910
4691025322100450018,4691025322,전라남도 신안군 압해읍 가룡리,45-18,1,토지대장,02,답,214.0,05,군유지,0,12,1:1200,2025-07-01,72651418,U,46910
4691033025101320004,4691033025,전라남도 신안군 자은면 유각리,132-4,1,토지대장,01,전,15.0,05,군유지,0,12,1:1200,2025-07-01,72651387,U,46910
4691033025101320003,4691033025,전라남도 신안군 자은면 유각리,132-3,1,토지대장,01,전,87.0,05,군유지,0,12,1:1200,2025-07-01,72651376,U,46910
4615039035104660001,4615039035,전라남도 순천시 별량면 송기리,466-1,1,토지대장,01,전,334.0,01,개인,1,12,1:1200,2025-07-01,130399369,U,46150
4615039035104660001,4615039035,전라남도 순천시 별량면 송기리,466-1,1,토지대장,01,전,334.0,01,개인,1,12,1:1200,2025-07-01,130399368,U,46150
4615039035104660006,4615039035,전라남도 순천시 별량면 송기리,466-6,1,토지대장,01,전,234.0,01,개인,1,12,1:1200,2025-07-01,130399357,U,46150
4615039035104660005,4615039035,전라남도 순천시 별량면 송기리,466-5,1,토지대장,01,전,99.0,01,개인,1,12,1:1200,2025-07-01,130399347,U,46150
4615035030104860001,4615035030,전라남도 순천시 주암면 죽림리,486-1,1,토지대장,08,대,509.0,01,개인,0,12,1:1200,2025-07-01,130399331,U,46150
4615035030106240003,4615035030,전라남도 순천시 주암면 죽림리,624-3,1,토지대장,02,답,2124.0,01,개인,0,12,1:1200,2025-07-01,130399320,U,46150
4615035030106080010,4615035030,전라남도 순천시 주암면 죽림리,608-10,1,토지대장,02,답,2825.0,01,개인,0,12,1:1200,2025-07-01,130399310,U,46150
4615035030103510003,4615035030,전라남도 순천시 주암면 죽림리,351-3,1,토지대장,01,전,439.0,01,개인,0,12,1:1200,2025-07-01,130399303,U,46150
4615011100101610007,4615011100,전라남도 순천시 조곡동,161-7,1,토지대장,08,대,200.7,05,군유지,2,06,1:600,2025-07-01,130399287,U,46150
4615011100101610007,4615011100,전라남도 순천시 조곡동,161-7,1,토지대장,08,대,200.7,05,군유지,2,06,1:600,2025-07-01,130399277,U,46150
4615040023201560000,4615040023,전라남도 순천시 상사면 용계리,156,2,임야대장,05,임야,1587.0,01,개인,0,60,1:6000,2025-07-01,130399258,U,46150
2871034022109060005,2871034022,인천광역시 강화군 화도면 상방리,906-5,1,토지대장,01,전,112.0,01,개인,0,12,1:1200,2025-07-01,98908726,U,28710
2871035022105720001,2871035022,인천광역시 강화군 양도면 능내리,572-1,1,토지대장,01,전,1007.0,01,개인,0,12,1:1200,2025-07-01,98908715,U,28710
2871036022102000002,2871036022,인천광역시 강화군 내가면 오상리,200-2,1,토지대장,01,전,1772.0,01,개인,1,00,수치,2025-07-01,98908705,U,28710
2871035022105720000,2871035022,인천광역시 강화군 양도면 능내리,572,1,토지대장,08,대,127.0,01,개인,0,12,1:1200,2025-07-01,98908694,U,28710
2871033022101430009,2871033022,인천광역시 강화군 길상면 선두리,143-9,1,토지대장,14,도로,704.0,01,개인,18,12,1:1200,2025-07-01,98908649,U,28710
2871033022101430008,2871033022,인천광역시 강화군 길상면 선두리,143-8,1,토지대장,08,대,962.0,01,개인,0,12,1:1200,2025-07-01,98908625,U,28710
2871039027100970061,2871039027,인천광역시 강화군 송해면 양오리,97-61,1,토지대장,05,임야,145.0,01,개인,0,12,1:1200,2025-07-01,98908605,U,28710
2871039027100970061,2871039027,인천광역시 강화군 송해면 양오리,97-61,1,토지대장,05,임야,145.0,01,개인,0,12,1:1200,2025-07-01,98908601,I,28710
4792039021103700044,4792039021,경상북도 봉화군 석포면 석포리,370-44,1,토지대장,08,대,345.0,01,개인,0,00,수치,2025-07-01,61884547,U,47920
4792039021103700044,4792039021,경상북도 봉화군 석포면 석포리,370-44,1,토지대장,08,대,345.0,01,개인,0,00,수치,2025-07-01,61884542,I,47920
4792039021103700043,4792039021,경상북도 봉화군 석포면 석포리,370-43,1,토지대장,08,대,401.0,01,개인,0,00,수치,2025-07-01,61884540,U,47920
4792039021103700043,4792039021,경상북도 봉화군 석포면 석포리,370-43,1,토지대장,08,대,401.0,01,개인,0,00,수치,2025-07-01,61884535,I,47920
4792039021103700042,4792039021,경상북도 봉화군 석포면 석포리,370-42,1,토지대장,14,도로,320.1,05,군유지,0,00,수치,2025-07-01,61884533,U,47920
4792039021103700042,4792039021,경상북도 봉화군 석포면 석포리,370-42,1,토지대장,14,도로,320.1,05,군유지,0,00,수치,2025-07-01,61884528,I,47920
4792039021103700041,4792039021,경상북도 봉화군 석포면 석포리,370-41,1,토지대장,08,대,941.0,01,개인,0,00,수치,2025-07-01,61884526,U,47920
4792039021103700041,4792039021,경상북도 봉화군 석포면 석포리,370-41,1,토지대장,08,대,941.0,01,개인,0,00,수치,2025-07-01,61884521,I,47920
4792039021103700040,4792039021,경상북도 봉화군 석포면 석포리,370-40,1,토지대장,08,대,616.3,01,개인,2,00,수치,2025-07-01,61884519,U,47920
4792039021103700040,4792039021,경상북도 봉화군 석포면 석포리,370-40,1,토지대장,08,대,616.3,01,개인,2,00,수치,2025-07-01,61884511,I,47920
4792039021103700039,4792039021,경상북도 봉화군 석포면 석포리,370-39,1,토지대장,08,대,134.0,01,개인,2,00,수치,2025-07-01,61884509,U,47920
4792039021103700039,4792039021,경상북도 봉화군 석포면 석포리,370-39,1,토지대장,08,대,134.0,01,개인,2,00,수치,2025-07-01,61884501,I,47920
2871039027100970060,2871039027,인천광역시 강화군 송해면 양오리,97-60,1,토지대장,05,임야,582.0,01,개인,0,12,1:1200,2025-07-01,98908599,U,28710
2871039027100970060,2871039027,인천광역시 강화군 송해면 양오리,97-60,1,토지대장,05,임야,582.0,01,개인,0,12,1:1200,2025-07-01,98908595,I,28710
2871039027100970017,2871039027,인천광역시 강화군 송해면 양오리,97-17,1,토지대장,05,임야,919.0,01,개인,0,12,1:1200,2025-07-01,98908586,U,28710
2871034023100170001,2871034023,인천광역시 강화군 화도면 문산리,17-1,1,토지대장,02,답,2968.0,01,개인,1,10,1:1000,2025-07-01,98908560,U,28710
2871034023105980004,2871034023,인천광역시 강화군 화도면 문산리,598-4,1,토지대장,02,답,3529.0,01,개인,1,10,1:1000,2025-07-01,98908540,U,28710
2871033025100840028,2871033025,인천광역시 강화군 길상면 장흥리,84-28,1,토지대장,01,전,589.0,01,개인,0,12,1:1200,2025-07-01,98908513,U,28710
2871033025100840028,2871033025,인천광역시 강화군 길상면 장흥리,84-28,1,토지대장,01,전,589.0,01,개인,0,12,1:1200,2025-07-01,98908509,I,28710
2871033025100840018,2871033025,인천광역시 강화군 길상면 장흥리,84-18,1,토지대장,01,전,330.0,01,개인,0,12,1:1200,2025-07-01,98908502,U,28710
2871041021111400002,2871041021,인천광역시 강화군 삼산면 석모리,1140-2,1,토지대장,01,전,800.0,01,개인,0,12,1:1200,2025-07-01,98908491,U,28710
2817710100101600049,2817710100,인천광역시 미추홀구 숭의동,160-49,1,토지대장,08,대,4.6,01,개인,3,06,1:600,2025-07-01,87253563,U,28177
2817710100101600087,2817710100,인천광역시 미추홀구 숭의동,160-87,1,토지대장,08,대,49.2,01,개인,3,06,1:600,2025-07-01,87253554,U,28177
2817710100101600086,2817710100,인천광역시 미추홀구 숭의동,160-86,1,토지대장,08,대,4.6,01,개인,3,06,1:600,2025-07-01,87253545,U,28177
2817710100101600049,2817710100,인천광역시 미추홀구 숭의동,160-49,1,토지대장,08,대,4.6,01,개인,3,06,1:600,2025-07-01,87253536,U,28177
2817710100101600087,2817710100,인천광역시 미추홀구 숭의동,160-87,1,토지대장,08,대,49.2,01,개인,3,06,1:600,2025-07-01,87253525,U,28177
2817710100101600086,2817710100,인천광역시 미추홀구 숭의동,160-86,1,토지대장,08,대,4.6,01,개인,3,06,1:600,2025-07-01,87253514,U,28177
3120010700100620001,3120010700,울산광역시 북구 상안동,62-1,1,토지대장,02,답,2208.0,01,개인,1,12,1:1200,2025-07-01,52049029,U,31200
1168010300101270000,1168010300,서울특별시 강남구 개포동,127,1,토지대장,02,답,1332.0,06,법인,3,12,1:1200,2025-07-01,197315284,U,11680
2915510600109740023,2915510600,광주광역시 남구 주월동 ,974-23,1,토지대장,08,대,209.3,01,개인,0,06,1:600,2025-07-01,47116503,U,29155
2915511300101230002,2915511300,광주광역시 남구 양림동 ,123-2,1,토지대장,08,대,109.0,06,법인,0,12,1:1200,2025-07-01,47116495,U,29155
2915511300101250000,2915511300,광주광역시 남구 양림동 ,125,1,토지대장,08,대,36.0,06,법인,0,12,1:1200,2025-07-01,47116488,U,29155
2915511300101250002,2915511300,광주광역시 남구 양림동 ,125-2,1,토지대장,14,도로,63.0,06,법인,0,12,1:1200,2025-07-01,47116481,U,29155
2915510300102630003,2915510300,광주광역시 남구 서동 ,263-3,1,토지대장,08,대,162.0,06,법인,0,12,1:1200,2025-07-01,47116472,U,29155
2871034023108950001,2871034023,인천광역시 강화군 화도면 문산리,895-1,1,토지대장,01,전,503.0,01,개인,0,12,1:1200,2025-07-01,98908469,U,28710
2871034023108950000,2871034023,인천광역시 강화군 화도면 문산리,895,1,토지대장,08,대,330.0,01,개인,0,12,1:1200,2025-07-01,98908457,U,28710
2871034023108570006,2871034023,인천광역시 강화군 화도면 문산리,857-6,1,토지대장,01,전,692.0,01,개인,0,12,1:1200,2025-07-01,98908448,U,28710
2871032024108690000,2871032024,인천광역시 강화군 불은면 넙성리,869,1,토지대장,08,대,992.0,01,개인,0,10,1:1000,2025-07-01,98908437,U,28710
4833034022200730001,4833034022,경상남도 양산시 하북면 지산리,73-1,2,임야대장,05,임야,9956.0,01,개인,9,60,1:6000,2025-07-01,127905992,U,48330
4833034022200730001,4833034022,경상남도 양산시 하북면 지산리,73-1,2,임야대장,05,임야,9956.0,01,개인,9,60,1:6000,2025-07-01,127905991,U,48330
4885037030103710001,4885037030,경상남도 하동군 진교면 술상리,371-1,1,토지대장,08,대,550.0,01,개인,0,12,1:1200,2025-07-01,99531535,U,48850
4885035023106810000,4885035023,경상남도 하동군 고전면 신월리,681,1,토지대장,01,전,797.0,01,개인,0,12,1:1200,2025-07-01,99531502,U,48850
4885039026115610038,4885039026,경상남도 하동군 북천면 화정리,1561-38,1,토지대장,08,대,133.0,01,개인,0,12,1:1200,2025-07-01,99531459,U,48850
4885039026104620004,4885039026,경상남도 하동군 북천면 화정리,462-4,1,토지대장,08,대,261.0,01,개인,0,12,1:1200,2025-07-01,99531453,U,48850
4373036032107470007,4373036032,충청북도 옥천군 이원면 원동리,747-7,1,토지대장,03,과수원,999.0,01,개인,0,12,1:1200,2025-07-01,103101001,U,43730
4373036032107470007,4373036032,충청북도 옥천군 이원면 원동리,747-7,1,토지대장,03,과수원,999.0,01,개인,0,12,1:1200,2025-07-01,103100991,U,43730
5219040029109600004,5219040029,전북특별자치도 남원시 보절면 성시리,960-4,1,토지대장,01,전,819.0,01,개인,0,12,1:1200,2025-07-01,116220784,U,52190
5219046025109470001,5219046025,전북특별자치도 남원시 산내면 입석리,947-1,1,토지대장,02,답,7.0,05,군유지,0,10,1:1000,2025-07-01,116220778,U,52190
4717041024201960018,4717041024,경상북도 안동시 예안면 태곡리,196-18,2,임야대장,05,임야,354.0,01,개인,0,60,1:6000,2025-07-01,118838294,U,47170
5219046025109470001,5219046025,전북특별자치도 남원시 산내면 입석리,947-1,1,토지대장,02,답,7.0,05,군유지,0,10,1:1000,2025-07-01,116220772,U,52190
5221025027101180006,5221025027,전북특별자치도 김제시 만경읍 몽산리,118-6,1,토지대장,01,전,696.0,01,개인,1,12,1:1200,2025-07-01,113263421,U,52210
4717041024201960007,4717041024,경상북도 안동시 예안면 태곡리,196-7,2,임야대장,05,임야,694.0,01,개인,0,60,1:6000,2025-07-01,118838274,U,47170
4717041024103950000,4717041024,경상북도 안동시 예안면 태곡리,395,1,토지대장,01,전,417.0,01,개인,0,12,1:1200,2025-07-01,118838245,U,47170
4717041024201960001,4717041024,경상북도 안동시 예안면 태곡리,196-1,2,임야대장,05,임야,99.0,01,개인,0,60,1:6000,2025-07-01,118838205,U,47170
4717010500100350027,4717010500,경상북도 안동시 신안동,35-27,1,토지대장,08,대,152.0,01,개인,0,12,1:1200,2025-07-01,118838146,U,47170
3611039023104230005,3611039023,세종특별자치시  소정면 대곡리,423-5,1,토지대장,25,종교용지,200.0,04,"시, 도유지",0,12,1:1200,2025-07-01,270623081,U,36110
3611036031111930004,3611036031,세종특별자치시  연서면 와촌리,1193-4,1,토지대장,02,답,1364.0,01,개인,2,12,1:1200,2025-07-01,270623075,U,36110
3611034028101200000,3611034028,세종특별자치시  금남면 영치리,120,1,토지대장,02,답,2030.0,01,개인,0,12,1:1200,2025-07-01,270623056,U,36110
3611011800112270000,3611011800, 세종특별자치시 집현동 ,1227,1,토지대장,08,대,325.3,01,개인,0,00,수치,2025-07-01,270623052,U,36110
4728010300107100009,4728010300,경상북도 문경시 흥덕동,710-9,1,토지대장,08,대,17.0,01,개인,0,12,1:1200,2025-07-01,83019951,U,47280
4728010300107090003,4728010300,경상북도 문경시 흥덕동,709-3,1,토지대장,08,대,295.0,01,개인,0,12,1:1200,2025-07-01,83019945,U,47280
4691032021106510000,4691032021,전라남도 신안군 임자면 도찬리,651,1,토지대장,08,대,502.0,01,개인,0,00,수치,2025-07-01,72651056,U,46910
4824035025113870007,4824035025,경상남도 사천시 곤양면 대진리,1387-7,1,토지대장,08,대,24.0,01,개인,0,12,1:1200,2025-07-01,86854460,U,48240
4691025332105260011,4691025332,전라남도 신안군 압해읍 장감리,526-11,1,토지대장,14,도로,8.0,02,국유지,0,12,1:1200,2025-07-01,72650865,U,46910
1165010100106940001,1165010100,서울특별시 서초구 방배동,694-1,1,토지대장,01,전,182.0,02,국유지,0,12,1:1200,2025-07-01,125212900,U,11650
1165010100106930007,1165010100,서울특별시 서초구 방배동,693-7,1,토지대장,08,대,3.0,02,국유지,0,12,1:1200,2025-07-01,125212896,U,11650
1165010100106930006,1165010100,서울특별시 서초구 방배동,693-6,1,토지대장,01,전,80.0,02,국유지,0,12,1:1200,2025-07-01,125212892,U,11650
1165010100106930005,1165010100,서울특별시 서초구 방배동,693-5,1,토지대장,01,전,6.0,02,국유지,0,12,1:1200,2025-07-01,125212888,U,11650
1165010100106920011,1165010100,서울특별시 서초구 방배동,692-11,1,토지대장,11,주차장,5.0,02,국유지,0,12,1:1200,2025-07-01,125212884,U,11650
1165010100106920010,1165010100,서울특별시 서초구 방배동,692-10,1,토지대장,28,잡종지,2.0,02,국유지,0,12,1:1200,2025-07-01,125212880,U,11650
1165010100106920009,1165010100,서울특별시 서초구 방배동,692-9,1,토지대장,11,주차장,8.0,02,국유지,0,12,1:1200,2025-07-01,125212876,U,11650
1165010100106920008,1165010100,서울특별시 서초구 방배동,692-8,1,토지대장,01,전,30.0,02,국유지,0,12,1:1200,2025-07-01,125212872,U,11650
1165010100106920006,1165010100,서울특별시 서초구 방배동,692-6,1,토지대장,08,대,1.0,02,국유지,0,12,1:1200,2025-07-01,125212868,U,11650
1165010100106920003,1165010100,서울특별시 서초구 방배동,692-3,1,토지대장,14,도로,63.0,02,국유지,0,12,1:1200,2025-07-01,125212864,U,11650
1165010100106920002,1165010100,서울특별시 서초구 방배동,692-2,1,토지대장,14,도로,48.0,02,국유지,0,12,1:1200,2025-07-01,125212860,U,11650
1165010100106920001,1165010100,서울특별시 서초구 방배동,692-1,1,토지대장,14,도로,43.0,02,국유지,0,12,1:1200,2025-07-01,125212856,U,11650
1165010100106910032,1165010100,서울특별시 서초구 방배동,691-32,1,토지대장,05,임야,26.0,02,국유지,0,12,1:1200,2025-07-01,125212852,U,11650
1165010100106910031,1165010100,서울특별시 서초구 방배동,691-31,1,토지대장,28,잡종지,33.0,02,국유지,0,12,1:1200,2025-07-01,125212848,U,11650
1165010100106910029,1165010100,서울특별시 서초구 방배동,691-29,1,토지대장,05,임야,201.0,02,국유지,0,12,1:1200,2025-07-01,125212844,U,11650
1165010100106910028,1165010100,서울특별시 서초구 방배동,691-28,1,토지대장,28,잡종지,4.0,02,국유지,0,12,1:1200,2025-07-01,125212840,U,11650
1165010100106910027,1165010100,서울특별시 서초구 방배동,691-27,1,토지대장,05,임야,22.0,02,국유지,0,12,1:1200,2025-07-01,125212836,U,11650
1165010100106910026,1165010100,서울특별시 서초구 방배동,691-26,1,토지대장,28,잡종지,13.0,02,국유지,0,12,1:1200,2025-07-01,125212832,U,11650
1165010100106910025,1165010100,서울특별시 서초구 방배동,691-25,1,토지대장,28,잡종지,15.0,02,국유지,0,12,1:1200,2025-07-01,125212828,U,11650
1165010100106910024,1165010100,서울특별시 서초구 방배동,691-24,1,토지대장,11,주차장,1.0,02,국유지,0,12,1:1200,2025-07-01,125212824,U,11650
1165010100106910023,1165010100,서울특별시 서초구 방배동,691-23,1,토지대장,01,전,15.0,02,국유지,0,12,1:1200,2025-07-01,125212820,U,11650
1165010100106910022,1165010100,서울특별시 서초구 방배동,691-22,1,토지대장,28,잡종지,21.0,02,국유지,0,12,1:1200,2025-07-01,125212816,U,11650
1165010100106910021,1165010100,서울특별시 서초구 방배동,691-21,1,토지대장,01,전,14.0,02,국유지,0,12,1:1200,2025-07-01,125212812,U,11650
1165010100106910020,1165010100,서울특별시 서초구 방배동,691-20,1,토지대장,28,잡종지,50.0,02,국유지,0,12,1:1200,2025-07-01,125212808,U,11650
